season_order,episode_number_global,season_number,seaons_label,episode_number,episode_name,person_name,type,type_short,type_number,mentioned_by,quote/context,type_of_issue,special_category,special_category_first
7,76,5,5,11,The Entity,John Travolta,appeared,a,1,,"Appears in the ""IT"" commercial.", ,,
7,76,5,5,11,The Entity,Steve Forbes,appeared,a,1,,Appears as an investor in Mr. Garrison's backyard., ,,
7,76,5,5,11,The Entity,Bill Gates,appeared,a,1,,Appears as an investor in Mr. Garrison's backyard., ,,
7,76,5,5,11,The Entity,Donald Trump,appeared,a,1,,Appears as an investor in Mr. Garrison's backyard., ,,
7,76,5,5,11,The Entity,Ted Turner,appeared,a,1,,Appears as an investor in Mr. Garrison's backyard., ,,
7,76,5,5,11,The Entity,Yasmine Bleeth,appeared,a,1,,Appears as an investor in Mr. Garrison's backyard., ,,
7,76,5,5,11,The Entity,Enrique Iglesias,appeared,a,1,,"Appears on TV singing a song while Mr. Garrison is inventing ""IT"".", ,,
7,77,5,5,12,Here Comes the Neighborhood,Will Smith,appeared,a,1,,Moved to South Park thanks to Tolkien., ,,
7,77,5,5,12,Here Comes the Neighborhood,Jada Pinkett Smith,appeared,a,1,,Moved to South Park thanks to Tolkien., ,,
7,77,5,5,12,Here Comes the Neighborhood,Snoop Dogg,appeared,a,1,,Moved to South Park thanks to Tolkien., ,,
7,77,5,5,12,Here Comes the Neighborhood,Bill Cosby,appeared,a,1,,Moved to South Park thanks to Tolkien., ,,
7,77,5,5,12,Here Comes the Neighborhood,Oprah Winfrey,appeared,a,1,,Moved to South Park thanks to Tolkien., ,,
7,77,5,5,12,Here Comes the Neighborhood,Kobe Bryant,appeared,a,1,,Moved to South Park thanks to Tolkien., ,,
7,77,5,5,12,Here Comes the Neighborhood,Barry Bonds,mentioned,m,3,,Tolkien holds a bat with Barry Bonds' signature and full name while singing., ,,
7,77,5,5,12,Here Comes the Neighborhood,Vincent van Gogh,mentioned,m,3,Tolkien,"""...And this is the room where my mom and dad keep their original v-Van Gogh painting.""", ,,
7,77,5,5,12,Here Comes the Neighborhood,Magic Johnson,mentioned,m,3,Snoop Dogg,"""I certainly will, William. And perhaps I'll give ol' Magic and Kobe Bryant a call. They've been looking for vacation properties as well.""", ,,
7,77,5,5,12,Here Comes the Neighborhood,P. Diddy,mentioned,m,3,neighbor kid,"""Ah, and these are Puff Daddy's kids: P Diddy Mini, P Poofy Bite-size, and Poppa Diddy Diddy Puff Fun-size.""", ,,
7,78,5,5,13,Kenny Dies,Madonna,appeared,a,1,,Appears at the Hell's Pass Hospital to cheer up dying Kenny., ,,
7,78,5,5,13,Kenny Dies,Kathie Lee Gifford,depicted,d,2,,Photo of Principal Victoria with Kathie Lee Gifford in Principal Victoria's office., ,kathie_victoria,
7,78,5,5,13,Kenny Dies,Benny Hill,appeared,a,1,,Appears on TV in the Planned Parenthood Clinic., ,,
7,79,5,5,14,Butters' Very Own Episode,John Ramsey,appeared,a,1,,Appears at the Stotch residence to cheer up Butters's parents., ,,
7,79,5,5,14,Butters' Very Own Episode,Patsy Ramsey,appeared,a,1,,Appears at the Stotch residence to cheer up Butters's parents., ,,
7,79,5,5,14,Butters' Very Own Episode,Gary Condit,appeared,a,1,,"Appears at the ""I Am Siam Thai Cuisine restaurant"": ""Chris, Linda, you know O.J. Simpson.""", ,,
7,79,5,5,14,Butters' Very Own Episode,O. J. Simpson,appeared,a,1,,"Appears at the ""I Am Siam Thai Cuisine restaurant"": ""Yup, it was some Puerto Rican guy all right.""", ,,
7,79,5,5,14,Butters' Very Own Episode,John Elway,depicted,d,2,,"During the song, Butters holds a pic of himself and John Elway, and corrects the choir: ""Elway!""", ,,
8,80,6,6,1,Jared Has Aides,Jared Fogle,appeared,a,1,,Lies to everyone about how he lost weight., ,,
8,80,6,6,1,Jared Has Aides,Joyce DeWitt,mentioned,m,3,Cartman,"""Weh- who do you think I'm talkin' about, Butters? Joyce de Witt?""", ,,
8,81,6,6,2,Asspen,Adolf Hitler,mentioned,m,3,Cartman,"""So last night, while Butters was asleep, I gave him a Hitler.""", ,,
8,82,6,6,3,Freak Strike,Maury Povich,appeared,a,1,,"Appears on Maury Povich show. ""You're a cutey. Do the other kids at school sometimes make fun of you?""", ,,
8,82,6,6,3,Freak Strike,Oprah Winfrey,mentioned,m,3,Man with no face,"""Oprah two times, Jenny Jones once, Sally Jessie five times.""", ,,
8,82,6,6,3,Freak Strike,Jenny Jones,mentioned,m,3,Man with no face,"""Oprah two times, Jenny Jones once, Sally Jessie five times.""", ,,
8,82,6,6,3,Freak Strike,Sally Jessy,mentioned,m,3,Man with no face,"""Oprah two times, Jenny Jones once, Sally Jessie five times.""", ,,
8,82,6,6,3,Freak Strike,Liza Minnelli,appeared,a,1,,Participates in the strike., ,,
8,83,6,6,4,Fun with Veal,Michael Dorn,appeared,a,1,,Appears as a getaway driver wearing full Worf makeup.,not a character,,
8,83,6,6,4,Fun with Veal,Suzanne Somers,mentioned,m,3,Butters,"""Susanne Sommers' Calf Exerciser.""", ,,
8,83,6,6,4,Fun with Veal,John Walker,mentioned,m,3,Randy,"""We gave those kids everything, and they turned into little... John Walkers!""", ,,
8,84,6,6,5,The New Terrance and Phillip Movie Trailer,Russell Crowe,appeared,a,1,,"""He loves to act but he loves one thing more: Fight-in' Round The World""", ,,
8,84,6,6,5,The New Terrance and Phillip Movie Trailer,Jim Lehrer,appeared,a,1,,"Appears on TV on ""MacNeil/Lehrer Report"" when Kyle interrupts Ike.", ,,
8,84,6,6,5,The New Terrance and Phillip Movie Trailer,Dean Cain,depicted,d,2,,Portaraits in Cartman's living room and the editor's room., ,,
8,85,6,6,6,Professor Chaos,Maury Povich,mentioned,m,3,Butters,"""The world isn't fair. I do everything people ask me to. I stand in the lunch line for them, I buy tampons at the store for them, I go on Maury Povich with balls on my chin for them.""", ,,
8,86,6,6,7,Simpsons Already Did It,John Wesley Powell,mentioned,m,3,Butters,"""You know that big statue in the town square of pioneer John Wesley Powell? I snuck over there with a hacksaw and uh, and I cut off his head!""", ,,
8,86,6,6,7,Simpsons Already Did It,Hillary Clinton,mentioned,m,3,News anchor,"""... but Hillary Clinton's ass just keeps getting bigger. Also in the news tonight, a vandal has apparently cut off and stolen the head of the Powell statue in the South Park Town Square.""", ,,
8,86,6,6,7,Simpsons Already Did It,Celine Dion,mentioned,m,3,Terrance,"""Phillip, I think I may have accidentally killed Celine Dion.""", ,,
8,86,6,6,7,Simpsons Already Did It,Shannon Sharpe,mentioned,m,3,Doctor,"Before entering the morgue: ""Yeah, well, at least we got Shannon Sharpe back.""", ,,
8,87,6,6,8,Red Hot Catholic Love,Martha Stewart,appeared,a,1,,"Appears on TV on ""Martha Stewart's Living"": ""In the past few days we've all heard of the healthy benefits of interorectogestion…""", ,,
8,87,6,6,8,Red Hot Catholic Love,Pope John Paul II,appeared,a,1,,"Appears as a far too old, decrepit, and mentally vacant person.", ,,
8,87,6,6,8,Red Hot Catholic Love,David Satcher,appeared,a,1,,"""And therefore I believe that interorectogestion would actually put a stop to high cholesterol and most kinds of stomach cancers. And I base that on absolutely nothing.""", ,,
8,88,6,6,9,Free Hat,Ted Koppel,appeared,a,1,,"Appears on TV on ""Nightline"": ""A new movement is sweeping the country, led by four determined boys from South Park, Colorado.""", ,,
8,88,6,6,9,Free Hat,George Lucas,appeared,a,1,,"Appears on TV on ""Nightline"": ""I'm not a Jew!""", ,,
8,88,6,6,9,Free Hat,Steven Spielberg,appeared,a,1,,"Appears on TV on ""Nightline"": ""You little brat-! Ah, I mean, you darling children don't know what you're talking about. Changing E.T. was the best thing I ever did.""", ,,
8,88,6,6,9,Free Hat,Francis Ford Coppola,appeared,a,1,,"Appears on TV on ""Excess Hollywood"".", ,,
8,88,6,6,9,Free Hat,Harrison Ford,appeared,a,1,,"Appears in ""RAIDERS OF THE LOST ARK NEW AND IMPROVED 2002""",character,,
8,88,6,6,9,Free Hat,Pat O'Brien,appeared,a,1,,Appears in a desert where Spielberg leads a group of people to the site of the premiere., ,,
8,88,6,6,9,Free Hat,Bill Owens,appeared,a,1,,"Listens to the ""Free Hat"" song by the ""Free Hat"" club members in his office.", ,,
8,88,6,6,9,Free Hat,Trey Parker,appeared,a,1,,Appears on TV in a digitally re-enhacned re-release Episode 1 South Park announcement., ,,
8,88,6,6,9,Free Hat,Matt Stone,appeared,a,1,,Appears on TV in a digitally re-enhacned re-release Episode 1 South Park announcement., ,,
8,89,6,6,10,Bebe's Boobs Destroy Society,Britney Spears,mentioned,m,3,Bebe,"""Why not? Britney Spears got fake ones when she was a teenager. Why can't I have mine taken off?""", ,,
8,90,6,6,11,Child Abduction Is Not Funny,Hillary Clinton,mentioned,m,3,News anchor,"""And so all the residents of Manhattan are prepared to evacuate if Ms. Clinton's ass gets any bigger. And in other news, new findings on the increase in child abductions.""", ,,
8,91,6,6,12,A Ladder to Heaven,George W. Bush,appeared,a,1,,Appears in the White House discussing th Japanese ladder to heaven., ,,
8,91,6,6,12,A Ladder to Heaven,Saddam Hussein,appeared,a,1,,Appears in heaven building weapons of mass destruction., ,,
8,91,6,6,12,A Ladder to Heaven,Alan Jackson,appeared,a,1,,"""Where were you when they built the ladder to heaven? Did it make you feel like cryin', or did you think it was kind of gay?""", ,,
8,91,6,6,12,A Ladder to Heaven,Dick Cheney,appeared,a,1,,Appears in the White House discussing th Japanese ladder to heaven., ,,
8,91,6,6,12,A Ladder to Heaven,Condoleezza Rice,appeared,a,1,,Appears in the White House discussing th Japanese ladder to heaven., ,,
8,91,6,6,12,A Ladder to Heaven,Donald Rumsfeld,appeared,a,1,,Appears in the White House discussing th Japanese ladder to heaven., ,,
8,92,6,6,13,The Return of the Fellowship of the Ring to the Two Towers,Will Smith,mentioned,m,3,,"Poster on the video store wall: ""WILL SMITH in GUYS IN DARK SUITS and black Sunglasses"".", ,,
8,92,6,6,13,The Return of the Fellowship of the Ring to the Two Towers,Kathie Lee Gifford,appeared,a,1,,Seen at Chef's Funeral., ,,
8,93,6,6,14,The Death Camp of Tolerance,Joseph Stalin,mentioned,m,3,Mr. Garrison,"""Eheh, the first thing we're gonna be learning about is communist Russia. [] Now, Stalin was a big silly when it came to…""", ,,
8,93,6,6,14,The Death Camp of Tolerance,Kathie Lee Gifford,depicted,d,2,,Photo of Principal Victoria with Kathie Lee Gifford in Principal Victoria's office., ,kathie_victoria,
8,94,6,6,15,The Biggest Douche in the Universe,John Edward,appeared,a,1,,"""Here he is, the Biggest Douche of the Universe! In all the galaxies, there's no bigger douche than you!""", ,,
8,94,6,6,15,The Biggest Douche in the Universe,Rob Schneider,appeared,a,1,,"""...Rob Schneider is Da Derp Dee Derp Da Teetley Derpee Derpee Dumb. Rated PG-13.""", ,,
8,94,6,6,15,The Biggest Douche in the Universe,Martin Luther King Jr.,depicted,d,2,,Portrait in Chef's parents' house., ,,
8,95,6,6,16,My Future Self 'n' Me,Ozzy Osbourne,appeared,a,1,,"Appears on TV in ""The Osbournes"": ""You kids fucking don't fuck around with your fucking mum!""", ,,
8,95,6,6,16,My Future Self 'n' Me,Jack Osbourne,appeared,a,1,,"Appears on TV in ""The Osbournes"": ""Dad, we fucking can't! It's a big flick a fuck!""", ,,
8,95,6,6,16,My Future Self 'n' Me,Kelly Osbourne,appeared,a,1,,"Appears on TV in ""The Osbournes"".", ,,
8,96,6,6,17,Red Sleigh Down,Saddam Hussein,depicted,d,2,,Several portraits on the buildings in Baghdad., ,,
9,97,7,7,1,Cancelled,Jeff Goldblum,appeared,a,1,,"Appears as a scientist researching alien life forms, parodying his role in ""Independence Day"".",character,,
9,97,7,7,1,Cancelled,Helen Hunt,mentioned,m,3,Cartman,"""Ah. Uh! I'm trapped inside Helen Hunt's ass! Oh God, help me, you guys!""", ,,
9,97,7,7,1,Cancelled,Michael Jordan,appeared,a,1,,One of the characters / celebrities the alien transforms into to appeal to the boys., ,,
9,97,7,7,1,Cancelled,Don King,appeared,a,1,,One of the characters / celebrities the alien transforms into to appeal to the boys., ,,
9,97,7,7,1,Cancelled,Ricardo Montalban,appeared,a,1,,One of the characters / celebrities the alien transforms into to appeal to the boys.,character,,
9,97,7,7,1,Cancelled,Herve Villechaize,appeared,a,1,,One of the characters / celebrities the alien transforms into to appeal to the boys.,character,,
9,97,7,7,1,Cancelled,George Burns,appeared,a,1,,One of the characters / celebrities the alien transforms into to appeal to the boys., ,,
9,97,7,7,1,Cancelled,Jimmie Walker,appeared,a,1,,One of the characters / celebrities the alien transforms into to appeal to the boys., ,,
9,97,7,7,1,Cancelled,Saddam Hussein,appeared,a,1,,One of the characters / celebrities the alien transforms into to appeal to the boys., ,,
9,97,7,7,1,Cancelled,Missy Elliott,appeared,a,1,,One of the characters / celebrities the alien transforms into to appeal to the boys., ,,
9,97,7,7,1,Cancelled,Frank Sinatra,appeared,a,1,,One of the characters / celebrities the alien transforms into to appeal to the boys., ,,
9,98,7,7,2,Krazy Kripples,Christopher Reeve,appeared,a,1,,"Christopher Reeve becomes the villain when stem cell research is banned, making Gene Hackman his rival.", ,,
9,98,7,7,2,Krazy Kripples,Gene Hackman,appeared,a,1,,"Christopher Reeve becomes the villain when stem cell research is banned, making Gene Hackman his rival.", ,,
9,98,7,7,2,Krazy Kripples,Larry King,appeared,a,1,,"""My guest tonight is the brilliant star of stage and screen, Mr. Christopher Reeve, who, with the help of stem-cell research, is now able to move his arms.""", ,,
9,98,7,7,2,Krazy Kripples,Michael Jackson,mentioned,m,3,Jimmy,"""Wow, what a great audience. And how about this Michael Jackson guy, huh? I mean, come on…""", ,,
9,98,7,7,2,Krazy Kripples,Osama bin Laden,appeared,a,1,,Appears at the Legion of Doom Headquarters as a villain in Christopher Reeve's  team., ,,
9,98,7,7,2,Krazy Kripples,Saddam Hussein,appeared,a,1,,Appears at the Legion of Doom Headquarters as a villain in Christopher Reeve's  team., ,,
9,98,7,7,2,Krazy Kripples,Kim Jong Il,appeared,a,1,,Appears at the Legion of Doom Headquarters as a villain in Christopher Reeve's  team., ,,
9,98,7,7,2,Krazy Kripples,David Blaine,appeared,a,1,,Appears at the Legion of Doom Headquarters as a villain in Christopher Reeve's  team., ,,
9,99,7,7,3,Toilet Paper,Nancy Kerrigan,appeared,a,1,,Appears in Kyle's nightmare., ,,
9,99,7,7,3,Toilet Paper,Ally Sheedy,mentioned,m,3,Cartman,"""Last night, all four of us were at the bowling alley until about 7:30, at which time we noticed Ally Sheedy, the Goth chick from the Breakfast Club, …""", ,,
9,99,7,7,3,Toilet Paper,Kathie Lee Gifford,depicted,d,2,,Photo of Principal Victoria with Kathie Lee Gifford in Principal Victoria's office., ,kathie_victoria,
9,100,7,7,4,I'm a Little Bit Country,Thomas Jefferson,appeared,a,1,,"Appears at the Continental Congress in Cartman's ""flashback"".", ,,
9,100,7,7,4,I'm a Little Bit Country,John Adams,appeared,a,1,,"Appears at the Continental Congress in Cartman's ""flashback"".", ,,
9,100,7,7,4,I'm a Little Bit Country,John Hancock,appeared,a,1,,"Appears at the Continental Congress in Cartman's ""flashback"".", ,,
9,100,7,7,4,I'm a Little Bit Country,John Dickinson,appeared,a,1,,"Appears at the Continental Congress in Cartman's ""flashback"".", ,,
9,100,7,7,4,I'm a Little Bit Country,Benjamin Franklin,appeared,a,1,,"Appears at the Continental Congress in Cartman's ""flashback"".", ,,
9,100,7,7,4,I'm a Little Bit Country,Stephen Hopkins,appeared,a,1,,"Appears at the Continental Congress in Cartman's ""flashback"".", ,,
9,100,7,7,4,I'm a Little Bit Country,Saddam Hussein,mentioned,m,3,Skeeter,"""We got GPS, ICBMs, and good old-fashioned lead. We're gonna show Saddam what America means; that son of a bitch'll be dead.""", ,,
9,100,7,7,4,I'm a Little Bit Country,David Blaine,appeared,a,1,,"Sings ""I'm a little bit country"" with the crowd at the end of the episode to celebrate the 100th episode.", ,,
9,100,7,7,4,I'm a Little Bit Country,Cheech Marin,appeared,a,1,,"Sings ""I'm a little bit country"" with the crowd at the end of the episode to celebrate the 100th episode.", ,,
9,100,7,7,4,I'm a Little Bit Country,Tommy Chong,appeared,a,1,,"Sings ""I'm a little bit country"" with the crowd at the end of the episode to celebrate the 100th episode.", ,,
9,100,7,7,4,I'm a Little Bit Country,Kathie Lee Gifford,appeared,a,1,,"Sings ""I'm a little bit country"" with the crowd at the end of the episode to celebrate the 100th episode.", ,,
9,100,7,7,4,I'm a Little Bit Country,Sally Struthers,appeared,a,1,,"Sings ""I'm a little bit country"" with the crowd at the end of the episode to celebrate the 100th episode.", ,,
9,100,7,7,4,I'm a Little Bit Country,Jared Fogle,appeared,a,1,,"Sings ""I'm a little bit country"" with the crowd at the end of the episode to celebrate the 100th episode.", ,,
9,100,7,7,4,I'm a Little Bit Country,George W. Bush,mentioned,m,3,Cartman,"""Bush is a Naizi.""", ,,
9,100,7,7,4,I'm a Little Bit Country,Slash,appeared,a,1,,Seen playing guitar in Randy's rock band., ,,
9,100,7,7,4,I'm a Little Bit Country,Mike Fleetwood,appeared,a,1,,Seen playing drums in Randy's rock band., ,,
9,101,7,7,5,Fat Butt and Pancake Head,Jennifer Lopez,appeared,a,1,,Blows up into a furious rage at being told that she was fired. Ends up bending tacos., ,,
9,101,7,7,5,Fat Butt and Pancake Head,Ben Affleck,appeared,a,1,,Falls in love with Cartman's hand and breaks up with Jennifer Lopez., ,,
9,101,7,7,5,Fat Butt and Pancake Head,Rick James,depicted,d,2,,"Poster in ""U R Da Star"" music-video shop.", ,,
9,101,7,7,5,Fat Butt and Pancake Head,Alanis Morissette,depicted,d,2,,"Poster in ""U R Da Star"" music-video shop.", ,,
9,101,7,7,5,Fat Butt and Pancake Head,Meat Loaf,depicted,d,2,,"Poster in ""U R Da Star"" music-video shop.", ,,
9,101,7,7,5,Fat Butt and Pancake Head,Marilyn Manson,depicted,d,2,,"Poster in ""U R Da Star"" music-video shop.", ,,
9,101,7,7,5,Fat Butt and Pancake Head,Phil Collins,depicted,d,2,,"Poster in ""U R Da Star"" music-video shop.", ,,
9,101,7,7,5,Fat Butt and Pancake Head,Elton John,depicted,d,2,,"Poster in ""U R Da Star"" music-video shop.", ,,
9,101,7,7,5,Fat Butt and Pancake Head,Yoko Ono,depicted,d,2,,"Photo in a newspaper. Caption: ""BREAKUP! ""STILL NOT MY FAULT!""""", ,,
9,102,7,7,6,Lil' Crime Stoppers,Susan B. Anthony,mentioned,m,3,,"Mentioned on the board in Mr. Marrison classroom as one of the ""FEMINISTS"" of the ""WOMEN'S LIBERATION OF THE 1960'S""", ,,
9,102,7,7,6,Lil' Crime Stoppers,Elizabeth Cady Stanton,mentioned,m,3,,"Mentioned on the board in Mr. Marrison classroom as one of the ""FEMINISTS"" of the ""WOMEN'S LIBERATION OF THE 1960'S""", ,,
